CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
19783,FACULDADE ANHANGUERA DE PARAGOMINAS,FPP,Privada,N,N,N,Faculdade,000000001505502,Paragominas,PA,Ativa
3428,FACULDADE ALFA AMÉRICA,null,Privada,N,N,N,Faculdade,000000003541000,Praia Grande,SP,Ativa
20052,Faculdade ABC de Goiânia,FABC,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
1373,FACULDADE CASA BRANCA,FACAB,Privada,N,N,N,Faculdade,000000003510807,Casa Branca,SP,Ativa
14225,Faculdade Presidente Antônio Carlos de Felixlândia,FUNEES,Privada,N,N,N,Faculdade,000000003125705,Felixlândia,MG,Extinta
18062,Faculdade Marechal Rondon,,Privada,N,N,N,Faculdade,000000001100304,Vilhena,RO,Ativa
15585,Faculdade de Tecnologia Santo André,FATEC-SA,Pública,N,N,N,Faculdade,000000003547809,Santo André,SP,Ativa
1903,FACULDADE CRISTO REI,FACCREI,Privada,N,N,N,Faculdade,000000004106407,Cornélio Procópio,PR,Ativa
1830,FACULDADE ANHANGUERA DE PASSO FUNDO,,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Pública,N,N,N,Universidade,000000004115200,Maringá,PR,Ativa
14117,Faculdade Presidente Antônio Carlos de Piranguinho,FUNEES Piranguinho,Privada,N,N,N,Faculdade,000000003151008,Piranguinho,MG,Extinta
13728,FACULDADE DOS CARAJÁS,null,Privada,N,N,N,Faculdade,000000001504208,Marabá,PA,Ativa
2591,EPGE Escola Brasileira de Economia e Finanças,FGV EPGE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
22422,Fundação Dom Cabral,,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003144805,Nova Lima,MG,Ativa
4026,FACULDADE DE TECNOLOGIA ZONA LESTE,FATEC-ZL,Pública,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1890,FACULDADE INTEGRADA DE GOIÁS,FIG,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Extinta
21897,FACULDADE MAURÍCIO DE NASSAU DE PONTA GROSSA,FMN PONTAGROSSA,Privada,N,N,N,Faculdade,000000004119905,Ponta Grossa,PR,Extinta
17614,ESCOLA DA ADVOCACIA-GERAL DA UNIÃO,EAGU,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
23229,Faculdade Alfredo Nasser de Pontalina,,Privada,N,N,N,Faculdade,000000005217708,Pontalina,GO,Ativa
11817,FACULDADE DO POVO,FAP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
3823,INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE,null,Privada,N,N,N,Faculdade,000000003152501,Pouso Alegre,MG,Ativa
131,Faculdade de Tecnologia do Brasil,FAT Brasil,Privada,N,N,N,Faculdade,000000003505302,Barra Bonita,SP,Ativa
